t,event,slug,data
38.5833,tilt_full,unkclip_02_thin_plate,"{""carrier"": 6, ""tilt_ms"": 416.7}"
39.1667,discharge_confirmed,unkclip_02_thin_plate,"{""carrier"": 6, ""station"": ""B"", ""latency_ms"": 850.0}"
41.5667,item_delivered,unkclip_02_thin_plate,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.199, 5.714, 0.707]}"
42.1667,item_detected,unkclip_01_hex,
42.65,item_classified,unkclip_01_hex,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 3, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [412.3, 379.9, 219.0], ""reason"": ""oversize (guard band 6 mm)"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
42.75,escapement_release,unkclip_01_hex,"{""carrier"": 0, ""zone"": ""C"", ""t_land_est"": 43.705, ""len_m"": 0.412, ""bias"": -0.05}"
43.7333,induction_landed,unkclip_01_hex,"{""carrier"": 0, ""offset_m"": -0.0883}"
43.7333,routing_cmd,unkclip_01_hex,"{""zone"": ""C"", ""carrier"": 0}"
43.8833,tilt_cmd,unkclip_01_hex,"{""carrier"": 0, ""station"": ""C"", ""target_deg"": 38.4}"
43.9333,item_spawned,unkclip_03_cone,"{""zone_true"": ""C""}"
44.35,tilt_full,unkclip_01_hex,"{""carrier"": 0, ""tilt_ms"": 466.7}"
44.6667,item_delivered,unkclip_01_hex,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.498, 2.481, 0.39]}"
49.05,item_detected,unkclip_03_cone,
49.5333,item_classified,unkclip_03_cone,"{""zone"": ""D"", ""zone_true"": ""C"", ""correct"": false, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [413.6, 306.7, 270.4], ""reason"": ""circle evidence: circ=0.71 sect=0.00 sweep=0.55 dome=0.97 flank=86.1mm elong=1.1 h/w=1.54"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
50.0333,escapement_release,unkclip_03_cone,"{""carrier"": 3, ""zone"": ""D"", ""t_land_est"": 50.905, ""len_m"": 0.414, ""bias"": -0.05}"
