t,event,slug,data
35.15,item_classified,lunchbox,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [192.9, 139.2, 61.6], ""reason"": ""fits, no circle evidence: circ=0.68 sect=0.00 dome=0.16 flank=30.9mm elong=1.4 h/w=0.44"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
35.6167,escapement_release,lunchbox,"{""carrier"": 6, ""zone"": ""B"", ""t_land_est"": 36.505, ""len_m"": 0.193, ""bias"": 0.0}"
36.0667,item_spawned,detergent,"{""zone_true"": ""B""}"
36.45,induction_landed,lunchbox,"{""carrier"": 6, ""offset_m"": -0.0488}"
36.45,routing_cmd,lunchbox,"{""zone"": ""B"", ""carrier"": 6}"
38.1667,tilt_cmd,lunchbox,"{""carrier"": 6, ""station"": ""B"", ""target_deg"": -32.32}"
38.5833,tilt_full,lunchbox,"{""carrier"": 6, ""tilt_ms"": 416.7}"
39.1667,discharge_confirmed,lunchbox,"{""carrier"": 6, ""station"": ""B"", ""latency_ms"": 850.0}"
41.4167,item_detected,detergent,
41.55,item_delivered,lunchbox,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.24, 5.706, 0.731]}"
41.9,item_classified,detergent,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 4, ""confidence"": 0.75, ""sensor_miss"": false, ""dims_mm"": [288.9, 230.6, 170.6], ""reason"": ""fits, no circle evidence: circ=0.72 sect=0.00 dome=0.77 flank=82.3mm elong=1.2 h/w=0.73"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
42.75,escapement_release,detergent,"{""carrier"": 0, ""zone"": ""B"", ""t_land_est"": 43.705, ""len_m"": 0.289, ""bias"": 0.0}"
43.65,induction_landed,detergent,"{""carrier"": 0, ""offset_m"": -0.0601}"
43.65,routing_cmd,detergent,"{""zone"": ""B"", ""carrier"": 0}"
43.9333,item_spawned,box_l,"{""zone_true"": ""C""}"
45.8167,tilt_cmd,detergent,"{""carrier"": 0, ""station"": ""B"", ""target_deg"": -38.4}"
46.2667,tilt_full,detergent,"{""carrier"": 0, ""tilt_ms"": 450.0}"
46.6667,discharge_confirmed,detergent,"{""carrier"": 0, ""station"": ""B"", ""latency_ms"": 700.0}"
49.2,item_delivered,detergent,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.373, 5.709, 0.767]}"
49.2833,item_detected,box_l,
49.7667,item_classified,box_l,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 3, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [392.0, 390.9, 300.7], ""reason"": ""oversize (guard band 6 mm)"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
50.0,escapement_release,box_l,"{""carrier"": 3, ""zone"": ""C"", ""t_land_est"": 50.905, ""len_m"": 0.392, ""bias"": -0.05}"
51.1,induction_landed,box_l,"{""carrier"": 3, ""offset_m"": -0.0094}"
51.1,routing_cmd,box_l,"{""zone"": ""C"", ""carrier"": 3}"
51.2333,item_spawned,sack,"{""zone_true"": ""D""}"
51.25,tilt_cmd,box_l,"{""carrier"": 3, ""station"": ""C"", ""target_deg"": 37.84}"
51.7,tilt_full,box_l,"{""carrier"": 3, ""tilt_ms"": 450.0}"
52.05,discharge_confirmed,box_l,"{""carrier"": 3, ""station"": ""C"", ""latency_ms"": 650.0}"
52.1,item_delivered,box_l,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.591, 2.491, 0.481]}"
56.6833,item_detected,sack,
57.1667,item_classified,sack,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 5, ""confidence"": 0.4, ""sensor_miss"": false, ""dims_mm"": [189.2, 172.4, 153.6], ""reason"": ""circle evidence: circ=0.78 sect=0.00 dome=0.55 flank=51.9mm elong=1.2 h/w=1.12"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
57.3,escapement_release,sack,"{""carrier"": 6, ""zone"": ""D"", ""t_land_est"": 58.105, ""len_m"": 0.189, ""bias"": 0.0}"
58.1667,induction_landed,sack,"{""carrier"": 6, ""offset_m"": -0.1136}"
58.1667,routing_cmd,sack,"{""zone"": ""D"", ""carrier"": 6}"
58.8833,item_spawned,cylinder,"{""zone_true"": ""D""}"
60.4667,tilt_cmd,sack,"{""carrier"": 6, ""station"": ""D"", ""target_deg"": 32.66}"
60.8833,tilt_full,sack,"{""carrier"": 6, ""tilt_ms"": 416.7}"
61.3667,discharge_confirmed,sack,"{""carrier"": 6, ""station"": ""D"", ""latency_ms"": 750.0}"
61.4333,item_delivered,sack,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.581, 2.478, 0.342]}"
64.2333,item_detected,cylinder,
64.7167,item_classified,cylinder,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [408.2, 43.0, 36.9], ""reason"": ""ambiguous prism section on elongated item (safe side): circ=0.09 sect=0.60 dome=0.11 flank=6.6mm elong=11.1 h/w=1.17"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
65.6333,escapement_release,cylinder,"{""carrier"": 8, ""zone"": ""D"", ""t_land_est"": 66.505, ""len_m"": 0.408, ""bias"": -0.05}"
65.7833,item_spawned,box_s,"{""zone_true"": ""B""}"
66.4,induction_landed,cylinder,"{""carrier"": 8, ""offset_m"": -0.0274}"
66.4,routing_cmd,cylinder,"{""zone"": ""D"", ""carrier"": 8}"
69.1167,tilt_cmd,cylinder,"{""carrier"": 8, ""station"": ""D"", ""target_deg"": 38.42}"
69.5667,tilt_full,cylinder,"{""carrier"": 8, ""tilt_ms"": 450.0}"
69.95,discharge_confirmed,cylinder,"{""carrier"": 8, ""station"": ""D"", ""latency_ms"": 666.7}"
69.9833,item_delivered,cylinder,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.711, 2.487, 0.268]}"
71.1333,item_detected,box_s,
71.6167,item_classified,box_s,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 3, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [274.5, 200.2, 199.8], ""reason"": ""fits, no circle evidence: circ=0.68 sect=0.00 dome=0.00 flank=50.3mm elong=1.4 h/w=1.00"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
71.6167,escapement_release,box_s,"{""carrier"": 3, ""zone"": ""B"", ""t_land_est"": 72.505, ""len_m"": 0.275, ""bias"": 0.0}"
72.25,item_spawned,plate,"{""zone_true"": ""D""}"
72.5167,induction_landed,box_s,"{""carrier"": 3, ""offset_m"": -0.0905}"
72.5167,routing_cmd,box_s,"{""zone"": ""B"", ""carrier"": 3}"
74.6167,tilt_cmd,box_s,"{""carrier"": 3, ""station"": ""B"", ""target_deg"": -37.57}"
75.0667,tilt_full,box_s,"{""carrier"": 3, ""tilt_ms"": 450.0}"
75.4333,discharge_confirmed,box_s,"{""carrier"": 3, ""station"": ""B"", ""latency_ms"": 650.0}"
77.6,item_detected,plate,
77.9,item_delivered,box_s,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.372, 5.703, 0.8]}"
78.0833,item_classified,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [200.6, 200.4, 26.6], ""reason"": ""circle evidence: circ=0.95 sect=0.00 dome=0.49 flank=25.5mm elong=1.0 h/w=0.13"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
78.8,escapement_release,plate,"{""carrier"": 6, ""zone"": ""D"", ""t_land_est"": 79.705, ""len_m"": 0.201, ""bias"": 0.0}"
79.6333,induction_landed,plate,"{""carrier"": 6, ""offset_m"": -0.041}"
79.6333,routing_cmd,plate,"{""zone"": ""D"", ""carrier"": 6}"
82.5167,tilt_cmd,plate,"{""carrier"": 6, ""station"": ""D"", ""target_deg"": 37.79}"
82.9667,tilt_full,plate,"{""carrier"": 6, ""tilt_ms"": 450.0}"
83.4333,item_delivered,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.868, 2.467, 0.236]}"
