t,event,slug,data
26.9333,item_delivered,bl_rsq_b,"{""zone"": ""D"", ""zone_true"": ""B"", ""ok"": false, ""pos"": [8.829, 2.481, 0.29]}"
27.4,item_detected,pen,
27.8833,item_classified,pen,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [146.2, 13.4, 8.9], ""reason"": ""undersize: dim 8.9 mm below certification floor 10.8 mm [macro head: 5 reads, floor 10.8 mm]"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
28.35,escapement_release,pen,"{""carrier"": 3, ""zone"": ""C"", ""t_land_est"": 29.305, ""len_m"": 0.146, ""bias"": 0.0}"
29.1167,induction_landed,pen,"{""carrier"": 3, ""offset_m"": 0.0071}"
29.1167,routing_cmd,pen,"{""zone"": ""C"", ""carrier"": 3}"
29.15,item_spawned,bl_box_c,"{""zone_true"": ""C""}"
29.2833,tilt_cmd,pen,"{""carrier"": 3, ""station"": ""C"", ""target_deg"": 28.78}"
29.9333,tilt_full,pen,"{""carrier"": 3, ""tilt_ms"": 650.0}"
30.5667,item_delivered,pen,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.663, 2.494, 0.241]}"
34.4667,item_detected,bl_box_c,
34.95,item_classified,bl_box_c,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 3, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [455.3, 330.0, 323.4], ""reason"": ""oversize (guard band 6 mm)"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
35.2833,item_spawned,helmet,"{""zone_true"": ""D""}"
35.5667,escapement_release,bl_box_c,"{""carrier"": 6, ""zone"": ""C"", ""t_land_est"": 36.505, ""len_m"": 0.455, ""bias"": -0.05}"
36.7833,induction_landed,bl_box_c,"{""carrier"": 6, ""offset_m"": 0.0535}"
36.7833,routing_cmd,bl_box_c,"{""zone"": ""C"", ""carrier"": 6}"
36.9333,tilt_cmd,bl_box_c,"{""carrier"": 6, ""station"": ""C"", ""target_deg"": 38.02}"
37.3833,tilt_full,bl_box_c,"{""carrier"": 6, ""tilt_ms"": 450.0}"
37.65,item_delivered,bl_box_c,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.567, 2.475, 0.457]}"
40.5167,item_detected,helmet,
41.0,item_classified,helmet,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [339.4, 296.1, 272.5], ""reason"": ""circle evidence: circ=0.82 sect=0.00 dome=0.46 flank=105.8mm elong=1.1 h/w=0.92"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
41.4833,escapement_release,helmet,"{""carrier"": 1, ""zone"": ""D"", ""t_land_est"": 42.505, ""len_m"": 0.339, ""bias"": 0.0}"
42.4333,induction_landed,helmet,"{""carrier"": 1, ""offset_m"": 0.0164}"
42.4333,routing_cmd,helmet,"{""zone"": ""D"", ""carrier"": 1}"
42.95,item_spawned,pouf,"{""zone_true"": ""C""}"
45.25,tilt_cmd,helmet,"{""carrier"": 1, ""station"": ""D"", ""target_deg"": 38.4}"
45.7,tilt_full,helmet,"{""carrier"": 1, ""tilt_ms"": 450.0}"
46.05,discharge_confirmed,helmet,"{""carrier"": 1, ""station"": ""D"", ""latency_ms"": 650.0}"
47.1,item_delivered,helmet,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.954, 2.49, 0.391]}"
48.2833,item_detected,pouf,
48.7667,item_classified,pouf,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 3, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [448.3, 440.4, 264.0], ""reason"": ""oversize (guard band 6 mm)"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
48.7667,escapement_release,pouf,"{""carrier"": 4, ""zone"": ""C"", ""t_land_est"": 49.705, ""len_m"": 0.448, ""bias"": -0.05}"
49.8167,induction_landed,pouf,"{""carrier"": 4, ""offset_m"": -0.0735}"
49.8167,routing_cmd,pouf,"{""zone"": ""C"", ""carrier"": 4}"
49.9667,tilt_cmd,pouf,"{""carrier"": 4, ""station"": ""C"", ""target_deg"": 37.84}"
50.2167,item_spawned,edge_card2,"{""zone_true"": ""C""}"
50.4167,tilt_full,pouf,"{""carrier"": 4, ""tilt_ms"": 450.0}"
50.7667,item_delivered,pouf,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.57, 2.472, 0.401]}"
55.5333,item_detected,edge_card2,
56.0167,item_classified,edge_card2,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [149.5, 99.8, 2.0], ""reason"": ""undersize: dim 2.0 mm below certification floor 10.8 mm [macro head: 5 reads, floor 10.8 mm]"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
56.0167,escapement_release,edge_card2,"{""carrier"": 7, ""zone"": ""C"", ""t_land_est"": 56.905, ""len_m"": 0.149, ""bias"": 0.0}"
56.8167,induction_landed,edge_card2,"{""carrier"": 7, ""offset_m"": -0.0324}"
56.8167,routing_cmd,edge_card2,"{""zone"": ""C"", ""carrier"": 7}"
56.9667,tilt_cmd,edge_card2,"{""carrier"": 7, ""station"": ""C"", ""target_deg"": 28.82}"
57.5333,tilt_full,edge_card2,"{""carrier"": 7, ""tilt_ms"": 566.7}"
57.7333,item_spawned,lunchbox,"{""zone_true"": ""B""}"
58.1333,discharge_confirmed,edge_card2,"{""carrier"": 7, ""station"": ""C"", ""latency_ms"": 1016.7}"
58.1667,item_delivered,edge_card2,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.694, 2.473, 0.226]}"
63.0833,item_detected,lunchbox,
63.5667,item_classified,lunchbox,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [193.3, 137.9, 61.6], ""reason"": ""fits, no circle evidence: circ=0.66 sect=0.00 dome=0.15 flank=30.0mm elong=1.4 h/w=0.45"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
64.4167,escapement_release,lunchbox,"{""carrier"": 0, ""zone"": ""B"", ""t_land_est"": 65.305, ""len_m"": 0.193, ""bias"": 0.0}"
64.45,item_spawned,bottle,"{""zone_true"": ""D""}"
65.25,induction_landed,lunchbox,"{""carrier"": 0, ""offset_m"": -0.0498}"
65.25,routing_cmd,lunchbox,"{""zone"": ""B"", ""carrier"": 0}"
66.9667,tilt_cmd,lunchbox,"{""carrier"": 0, ""station"": ""B"", ""target_deg"": -28.82}"
67.3667,tilt_full,lunchbox,"{""carrier"": 0, ""tilt_ms"": 400.0}"
67.9833,discharge_confirmed,lunchbox,"{""carrier"": 0, ""station"": ""B"", ""latency_ms"": 850.0}"
69.8167,item_detected,bottle,
70.3,item_classified,bottle,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [286.6, 99.2, 86.6], ""reason"": ""circle evidence: circ=0.38 sect=0.85 dome=0.70 flank=13.7mm elong=3.3 h/w=1.15"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
70.35,escapement_release,bottle,"{""carrier"": 4, ""zone"": ""D"", ""t_land_est"": 71.305, ""len_m"": 0.287, ""bias"": 0.0}"
70.3833,item_delivered,lunchbox,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.294, 5.714, 0.731]}"
71.2667,induction_landed,bottle,"{""carrier"": 4, ""offset_m"": -0.0586}"
71.2667,routing_cmd,bottle,"{""zone"": ""D"", ""carrier"": 4}"
72.4,item_spawned,edge_cube11,"{""zone_true"": ""B""}"
74.1167,tilt_cmd,bottle,"{""carrier"": 4, ""station"": ""D"", ""target_deg"": 37.57}"
74.5667,tilt_full,bottle,"{""carrier"": 4, ""tilt_ms"": 450.0}"
74.9667,discharge_confirmed,bottle,"{""carrier"": 4, ""station"": ""D"", ""latency_ms"": 683.3}"
74.9833,item_delivered,bottle,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.809, 2.491, 0.275]}"
77.7167,item_detected,edge_cube11,
78.2,item_classified,edge_cube11,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [11.7, 11.4, 11.0], ""reason"": ""fits, no circle evidence: circ=0.71 sect=0.00 dome=0.00 flank=n/a elong=1.0 h/w=0.96 [macro head: 5 reads, floor 10.8 mm]"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
78.8833,escapement_release,edge_cube11,"{""carrier"": 6, ""zone"": ""B"", ""t_land_est"": 79.705, ""len_m"": 0.012, ""bias"": 0.0}"
79.6333,induction_landed,edge_cube11,"{""carrier"": 6, ""offset_m"": -0.0378}"
79.6333,routing_cmd,edge_cube11,"{""zone"": ""B"", ""carrier"": 6}"
80.2,item_spawned,detergent,"{""zone_true"": ""B""}"
81.3667,tilt_cmd,edge_cube11,"{""carrier"": 6, ""station"": ""B"", ""target_deg"": -28.34}"
81.7667,tilt_full,edge_cube11,"{""carrier"": 6, ""tilt_ms"": 400.0}"
82.4667,discharge_confirmed,edge_cube11,"{""carrier"": 6, ""station"": ""B"", ""latency_ms"": 933.3}"
84.8167,item_delivered,edge_cube11,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.357, 5.708, 0.706]}"
85.5667,item_detected,detergent,
86.05,item_classified,detergent,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [274.1, 249.4, 176.6], ""reason"": ""fits, no circle evidence: circ=0.72 sect=0.00 dome=0.67 flank=71.2mm elong=1.1 h/w=0.71"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
86.05,escapement_release,detergent,"{""carrier"": 0, ""zone"": ""B"", ""t_land_est"": 86.905, ""len_m"": 0.274, ""bias"": 0.0}"
86.9833,induction_landed,detergent,"{""carrier"": 0, ""offset_m"": -0.1259}"
86.9833,routing_cmd,detergent,"{""zone"": ""B"", ""carrier"": 0}"
87.7667,item_spawned,bl_box_b,"{""zone_true"": ""B""}"
89.0167,tilt_cmd,detergent,"{""carrier"": 0, ""station"": ""B"", ""target_deg"": -38.04}"
89.4667,tilt_full,detergent,"{""carrier"": 0, ""tilt_ms"": 450.0}"
89.9667,discharge_confirmed,detergent,"{""carrier"": 0, ""station"": ""B"", ""latency_ms"": 783.3}"
92.3333,item_delivered,detergent,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.395, 5.703, 0.767]}"
93.0833,item_detected,bl_box_b,
93.5667,item_classified,bl_box_b,"{""zone"": ""C"", ""zone_true"": ""B"", ""correct"": false, ""n_reads"": 3, ""confidence"": 0.0, ""sensor_miss"": false, ""dims_mm"": [440.4, 315.0, 308.7], ""reason"": ""oversize (guard band 6 mm)"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
94.1667,item_spawned,edge_rod9,"{""zone_true"": ""C""}"
94.3667,escapement_release,bl_box_b,"{""carrier"": 2, ""zone"": ""C"", ""t_land_est"": 95.305, ""len_m"": 0.44, ""bias"": -0.05}"
95.5333,induction_landed,bl_box_b,"{""carrier"": 2, ""offset_m"": 0.026}"
95.5333,routing_cmd,bl_box_b,"{""zone"": ""C"", ""carrier"": 2}"
95.7,tilt_cmd,bl_box_b,"{""carrier"": 2, ""station"": ""C"", ""target_deg"": 38.35}"
96.15,tilt_full,bl_box_b,"{""carrier"": 2, ""tilt_ms"": 450.0}"
96.4833,discharge_confirmed,bl_box_b,"{""carrier"": 2, ""station"": ""C"", ""latency_ms"": 616.7}"
96.5333,item_delivered,bl_box_b,"{""zone"": ""C"", ""zone_true"": ""B"", ""ok"": false, ""pos"": [7.572, 2.489, 0.519]}"
99.4833,item_detected,edge_rod9,
99.9667,item_classified,edge_rod9,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [120.0, 9.4, 9.0], ""reason"": ""undersize: dim 9.0 mm below certification floor 10.8 mm [macro head: 5 reads, floor 10.8 mm]"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
100.35,escapement_release,edge_rod9,"{""carrier"": 6, ""zone"": ""C"", ""t_land_est"": 101.305, ""len_m"": 0.12, ""bias"": 0.0}"
101.1,induction_landed,edge_rod9,"{""carrier"": 6, ""offset_m"": 0.0282}"
101.1,routing_cmd,edge_rod9,"{""zone"": ""C"", ""carrier"": 6}"
101.1167,item_spawned,box_l,"{""zone_true"": ""C""}"
101.2667,tilt_cmd,edge_rod9,"{""carrier"": 6, ""station"": ""C"", ""target_deg"": 28.13}"
101.9333,tilt_full,edge_rod9,"{""carrier"": 6, ""tilt_ms"": 666.7}"
102.8,discharge_confirmed,edge_rod9,"{""carrier"": 6, ""station"": ""C"", ""latency_ms"": 1366.7}"
106.4667,item_detected,box_l,
106.95,item_classified,box_l,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 3, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [391.3, 389.9, 300.9], ""reason"": ""oversize (guard band 6 mm)"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
106.95,escapement_hold,box_l,"{""zone"": ""C""}"
107.2167,item_spawned,sack,"{""zone_true"": ""D""}"
113.5333,item_spawned,edge_cube10,"{""zone_true"": ""C""}"
120.9,item_spawned,box_s,"{""zone_true"": ""B""}"
121.1333,jam_detected,edge_rod9,"{""zone"": ""C"", ""pos"": [7.518, 2.648, 0.34]}"
121.1333,jam_locate_rejected,edge_rod9,"{""cam_pos"": [6.255, 2.98, 0.945], ""err_mm"": 1305.9}"
121.1333,jam_located_state_observer,edge_rod9,
121.1333,item_delivered,edge_rod9,"{""zone"": ""MANUAL"", ""zone_true"": ""C"", ""ok"": false, ""pos"": [7.518, 2.648, 0.34]}"
121.1333,operator_removed,edge_rod9,"{""station"": [10.4, 0.6]}"
121.15,escapement_hold_released,box_l,"{""zone"": ""C""}"
122.0,escapement_release,box_l,"{""carrier"": 6, ""zone"": ""C"", ""t_land_est"": 122.905, ""len_m"": 0.391, ""bias"": -0.05}"
122.9333,item_detected,sack,
123.0,item_detected,edge_cube10,
123.1,induction_landed,box_l,"{""carrier"": 6, ""offset_m"": -0.0079}"
123.1,routing_cmd,box_l,"{""zone"": ""C"", ""carrier"": 6}"
123.2667,tilt_cmd,box_l,"{""carrier"": 6, ""station"": ""C"", ""target_deg"": 37.77}"
123.4167,item_classified,sack,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [194.3, 169.6, 161.6], ""reason"": ""circle evidence: circ=0.87 sect=0.00 dome=0.89 flank=62.1mm elong=1.1 h/w=1.21"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
123.4833,item_classified,edge_cube10,"{""zone"": ""D"", ""zone_true"": ""C"", ""correct"": false, ""n_reads"": 0, ""confidence"": 0.0, ""sensor_miss"": true, ""dims_mm"": null, ""reason"": ""sensor_miss -> manual-review lane"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
123.7167,tilt_full,box_l,"{""carrier"": 6, ""tilt_ms"": 450.0}"
124.4167,escapement_release,sack,"{""carrier"": 4, ""zone"": ""D"", ""t_land_est"": 125.305, ""len_m"": 0.194, ""bias"": 0.0}"
125.1833,induction_landed,sack,"{""carrier"": 4, ""offset_m"": -0.023}"
125.1833,routing_cmd,sack,"{""zone"": ""D"", ""carrier"": 4}"
125.45,discharge_confirmed,box_l,"{""carrier"": 6, ""station"": ""C"", ""latency_ms"": 2016.7}"
126.25,item_detected,box_s,
126.7333,item_classified,box_s,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [293.8, 200.0, 196.2], ""reason"": ""fits, no circle evidence: circ=0.60 sect=0.00 dome=0.01 flank=46.8mm elong=1.5 h/w=1.02"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
126.7667,escapement_release,box_s,"{""carrier"": 2, ""zone"": ""B"", ""t_land_est"": 127.705, ""len_m"": 0.294, ""bias"": 0.0}"
127.3167,item_delivered,box_l,"{""zone"": ""D"", ""zone_true"": ""C"", ""ok"": false, ""pos"": [8.76, 2.395, 0.557]}"
127.6667,induction_landed,box_s,"{""carrier"": 2, ""offset_m"": -0.0677}"
127.6667,routing_cmd,box_s,"{""zone"": ""B"", ""carrier"": 2}"
127.6667,tilt_cmd,sack,"{""carrier"": 4, ""station"": ""D"", ""target_deg"": 28.31}"
128.0667,tilt_full,sack,"{""carrier"": 4, ""tilt_ms"": 400.0}"
128.4,item_spawned,bl_pent_d,"{""zone_true"": ""D""}"
128.6667,discharge_confirmed,sack,"{""carrier"": 4, ""station"": ""D"", ""latency_ms"": 833.3}"
129.8167,tilt_cmd,box_s,"{""carrier"": 2, ""station"": ""B"", ""target_deg"": -37.78}"
130.2667,tilt_full,box_s,"{""carrier"": 2, ""tilt_ms"": 450.0}"
130.6333,discharge_confirmed,box_s,"{""carrier"": 2, ""station"": ""B"", ""latency_ms"": 650.0}"
133.1333,item_delivered,box_s,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.388, 5.708, 0.8]}"
133.7167,item_detected,bl_pent_d,
134.2,item_classified,bl_pent_d,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [254.9, 102.4, 99.3], ""reason"": ""ambiguous prism section on elongated item (safe side): circ=0.40 sect=0.68 dome=0.58 flank=42.5mm elong=2.5 h/w=0.97"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
134.2,escapement_hold,bl_pent_d,"{""zone"": ""D""}"
136.35,item_spawned,plate,"{""zone_true"": ""D""}"
137.8333,item_delivered,edge_cube10,"{""zone"": ""D"", ""zone_true"": ""C"", ""ok"": false, ""pos"": [8.563, 2.488, 0.24]}"
145.2167,jam_detected,sack,"{""zone"": ""D"", ""pos"": [8.475, 2.575, 0.397]}"
145.2167,jam_locate_failed,sack,
145.2167,jam_located_state_observer,sack,
145.2167,recovery_started,sack,"{""zone"": ""D""}"
146.2667,attached,sack,
147.6,released,sack,"{""zone"": ""D"", ""cycle_s"": 2.383}"
148.6333,job_done,sack,
148.6333,recovery_done,sack,"{""attempts"": 1}"
148.65,item_delivered,sack,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.828, 2.128, 0.236]}"
148.65,escapement_hold_released,bl_pent_d,"{""zone"": ""D""}"
149.65,escapement_release,bl_pent_d,"{""carrier"": 1, ""zone"": ""D"", ""t_land_est"": 150.505, ""len_m"": 0.255, ""bias"": 0.0}"
150.3667,induction_landed,bl_pent_d,"{""carrier"": 1, ""offset_m"": -0.0164}"
150.3667,routing_cmd,bl_pent_d,"{""zone"": ""D"", ""carrier"": 1}"
150.45,item_detected,plate,
150.9333,item_classified,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [200.6, 200.5, 26.3], ""reason"": ""circle evidence: circ=0.94 sect=0.00 dome=0.47 flank=18.3mm elong=1.0 h/w=0.13"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
152.0,escapement_release,plate,"{""carrier"": 8, ""zone"": ""D"", ""t_land_est"": 152.905, ""len_m"": 0.201, ""bias"": 0.0}"
152.85,induction_landed,plate,"{""carrier"": 8, ""offset_m"": -0.0469}"
152.85,routing_cmd,plate,"{""zone"": ""D"", ""carrier"": 8}"
153.3167,tilt_cmd,bl_pent_d,"{""carrier"": 1, ""station"": ""D"", ""target_deg"": 37.91}"
153.7667,tilt_full,bl_pent_d,"{""carrier"": 1, ""tilt_ms"": 450.0}"
154.1833,item_delivered,bl_pent_d,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.833, 2.483, 0.289]}"
155.7167,tilt_cmd,plate,"{""carrier"": 8, ""station"": ""D"", ""target_deg"": 37.45}"
156.1667,tilt_full,plate,"{""carrier"": 8, ""tilt_ms"": 450.0}"
156.6667,discharge_confirmed,plate,"{""carrier"": 8, ""station"": ""D"", ""latency_ms"": 783.3}"
172.8833,jam_detected,plate,"{""zone"": ""D"", ""pos"": [8.81, 2.62, 0.332]}"
172.8833,jam_locate_failed,plate,
172.8833,jam_located_state_observer,plate,
172.8833,recovery_started,plate,"{""zone"": ""D""}"
173.8333,attached,plate,
175.0333,released,plate,"{""zone"": ""D"", ""cycle_s"": 2.15}"
176.1333,job_done,plate,
176.1333,recovery_done,plate,"{""attempts"": 1}"
176.15,item_delivered,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.719, 2.354, 0.188]}"
