t,event,slug,data
41.6167,escapement_release,sack,"{""carrier"": 1, ""zone"": ""D"", ""t_land_est"": 42.505, ""len_m"": 0.195, ""bias"": 0.0}"
41.8667,item_spawned,pouf,"{""zone_true"": ""C""}"
42.4667,induction_landed,sack,"{""carrier"": 1, ""offset_m"": -0.0633}"
42.4667,routing_cmd,sack,"{""zone"": ""D"", ""carrier"": 1}"
44.8667,tilt_cmd,sack,"{""carrier"": 1, ""station"": ""D"", ""target_deg"": 28.82}"
45.2667,tilt_full,sack,"{""carrier"": 1, ""tilt_ms"": 400.0}"
45.7833,discharge_confirmed,sack,"{""carrier"": 1, ""station"": ""D"", ""latency_ms"": 766.7}"
45.8167,item_delivered,sack,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.574, 2.494, 0.349]}"
47.2,item_detected,pouf,
47.6833,item_classified,pouf,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 3, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [448.3, 440.6, 264.0], ""reason"": ""oversize (guard band 6 mm)"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
48.7333,item_spawned,helmet,"{""zone_true"": ""D""}"
48.75,escapement_release,pouf,"{""carrier"": 4, ""zone"": ""C"", ""t_land_est"": 49.705, ""len_m"": 0.448, ""bias"": -0.05}"
49.7833,induction_landed,pouf,"{""carrier"": 4, ""offset_m"": -0.0518}"
49.7833,routing_cmd,pouf,"{""zone"": ""C"", ""carrier"": 4}"
49.9333,tilt_cmd,pouf,"{""carrier"": 4, ""station"": ""C"", ""target_deg"": 38.89}"
50.3833,tilt_full,pouf,"{""carrier"": 4, ""tilt_ms"": 450.0}"
50.7167,item_delivered,pouf,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.532, 2.47, 0.397]}"
54.0,item_detected,helmet,
54.4833,item_classified,helmet,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [341.2, 295.9, 272.5], ""reason"": ""circle evidence: circ=0.83 sect=0.00 dome=0.46 flank=106.2mm elong=1.2 h/w=0.92"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
54.85,escapement_release,helmet,"{""carrier"": 8, ""zone"": ""D"", ""t_land_est"": 55.705, ""len_m"": 0.341, ""bias"": -0.05}"
55.7333,induction_landed,helmet,"{""carrier"": 8, ""offset_m"": -0.0928}"
55.7333,routing_cmd,helmet,"{""zone"": ""D"", ""carrier"": 8}"
55.9167,item_spawned,detergent,"{""zone_true"": ""B""}"
58.4333,tilt_cmd,helmet,"{""carrier"": 8, ""station"": ""D"", ""target_deg"": 36.86}"
58.8667,tilt_full,helmet,"{""carrier"": 8, ""tilt_ms"": 433.3}"
59.2,item_delivered,helmet,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.742, 2.48, 0.42]}"
61.2833,item_detected,detergent,
61.7667,item_classified,detergent,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [293.2, 262.5, 176.6], ""reason"": ""fits, no circle evidence: circ=0.71 sect=0.00 dome=0.67 flank=86.9mm elong=1.1 h/w=0.67"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
61.9667,escapement_release,detergent,"{""carrier"": 2, ""zone"": ""B"", ""t_land_est"": 62.905, ""len_m"": 0.293, ""bias"": 0.0}"
62.8167,induction_landed,detergent,"{""carrier"": 2, ""offset_m"": -0.0411}"
62.8167,routing_cmd,detergent,"{""zone"": ""B"", ""carrier"": 2}"
63.4,item_spawned,lunchbox,"{""zone_true"": ""B""}"
65.0167,tilt_cmd,detergent,"{""carrier"": 2, ""station"": ""B"", ""target_deg"": -37.49}"
65.4667,tilt_full,detergent,"{""carrier"": 2, ""tilt_ms"": 450.0}"
65.9833,discharge_confirmed,detergent,"{""carrier"": 2, ""station"": ""B"", ""latency_ms"": 800.0}"
68.4333,item_delivered,detergent,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.473, 5.716, 0.767]}"
68.75,item_detected,lunchbox,
69.2333,item_classified,lunchbox,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [192.5, 138.6, 61.6], ""reason"": ""fits, no circle evidence: circ=0.67 sect=0.00 dome=0.15 flank=29.9mm elong=1.4 h/w=0.45"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
69.2333,escapement_release,lunchbox,"{""carrier"": 5, ""zone"": ""B"", ""t_land_est"": 70.105, ""len_m"": 0.193, ""bias"": 0.0}"
70.0167,induction_landed,lunchbox,"{""carrier"": 5, ""offset_m"": -0.0395}"
70.0167,routing_cmd,lunchbox,"{""zone"": ""B"", ""carrier"": 5}"
71.3167,item_spawned,plate,"{""zone_true"": ""D""}"
71.7667,tilt_cmd,lunchbox,"{""carrier"": 5, ""station"": ""B"", ""target_deg"": -27.81}"
72.1667,tilt_full,lunchbox,"{""carrier"": 5, ""tilt_ms"": 400.0}"
72.8,discharge_confirmed,lunchbox,"{""carrier"": 5, ""station"": ""B"", ""latency_ms"": 866.7}"
75.1833,item_delivered,lunchbox,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.317, 5.707, 0.731]}"
76.6667,item_detected,plate,
77.15,item_classified,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [200.7, 200.5, 26.6], ""reason"": ""circle evidence: circ=0.94 sect=0.00 dome=0.48 flank=24.7mm elong=1.0 h/w=0.13"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
77.6,escapement_release,plate,"{""carrier"": 7, ""zone"": ""D"", ""t_land_est"": 78.505, ""len_m"": 0.201, ""bias"": 0.0}"
78.45,induction_landed,plate,"{""carrier"": 7, ""offset_m"": -0.0521}"
78.45,routing_cmd,plate,"{""zone"": ""D"", ""carrier"": 7}"
81.3167,tilt_cmd,plate,"{""carrier"": 7, ""station"": ""D"", ""target_deg"": 37.82}"
81.7667,tilt_full,plate,"{""carrier"": 7, ""tilt_ms"": 450.0}"
82.2167,item_delivered,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.847, 2.492, 0.252]}"
