t,event,slug,data
15.0833,item_spawned,detergent,"{""zone_true"": ""B""}"
17.6833,tilt_cmd,helmet,"{""carrier"": 6, ""station"": ""D"", ""target_deg"": 37.58}"
18.1333,tilt_full,helmet,"{""carrier"": 6, ""tilt_ms"": 450.0}"
18.4833,item_delivered,helmet,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.842, 2.472, 0.427]}"
20.4333,item_detected,detergent,
20.9167,item_classified,detergent,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 4, ""confidence"": 0.75, ""sensor_miss"": false, ""dims_mm"": [286.5, 230.1, 169.4], ""reason"": ""fits, no circle evidence: circ=0.72 sect=0.00 dome=0.77 flank=81.8mm elong=1.2 h/w=0.73"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
21.15,escapement_release,detergent,"{""carrier"": 0, ""zone"": ""B"", ""t_land_est"": 22.105, ""len_m"": 0.286, ""bias"": 0.0}"
22.0333,induction_landed,detergent,"{""carrier"": 0, ""offset_m"": -0.0442}"
22.0333,routing_cmd,detergent,"{""zone"": ""B"", ""carrier"": 0}"
22.3167,item_spawned,box_l,"{""zone_true"": ""C""}"
24.2167,tilt_cmd,detergent,"{""carrier"": 0, ""station"": ""B"", ""target_deg"": -38.18}"
24.6667,tilt_full,detergent,"{""carrier"": 0, ""tilt_ms"": 450.0}"
25.0833,discharge_confirmed,detergent,"{""carrier"": 0, ""station"": ""B"", ""latency_ms"": 700.0}"
27.5833,item_delivered,detergent,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.389, 5.704, 0.767]}"
27.6667,item_detected,box_l,
28.15,item_classified,box_l,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 3, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [398.4, 397.0, 300.7], ""reason"": ""oversize (guard band 6 mm)"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
28.4,escapement_release,box_l,"{""carrier"": 3, ""zone"": ""C"", ""t_land_est"": 29.305, ""len_m"": 0.398, ""bias"": -0.05}"
29.5,induction_landed,box_l,"{""carrier"": 3, ""offset_m"": -0.0088}"
29.5,routing_cmd,box_l,"{""zone"": ""C"", ""carrier"": 3}"
29.6667,tilt_cmd,box_l,"{""carrier"": 3, ""station"": ""C"", ""target_deg"": 37.74}"
30.1167,tilt_full,box_l,"{""carrier"": 3, ""tilt_ms"": 450.0}"
30.1833,item_spawned,sack,"{""zone_true"": ""D""}"
30.4333,item_delivered,box_l,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.586, 2.479, 0.443]}"
35.5833,item_detected,sack,
36.0667,item_classified,sack,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 4, ""confidence"": 0.25, ""sensor_miss"": false, ""dims_mm"": [190.1, 171.4, 161.8], ""reason"": ""circle evidence: circ=0.78 sect=0.00 dome=0.51 flank=52.7mm elong=1.2 h/w=1.06"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
36.6833,item_spawned,lunchbox,"{""zone_true"": ""B""}"
36.8167,escapement_release,sack,"{""carrier"": 5, ""zone"": ""D"", ""t_land_est"": 37.705, ""len_m"": 0.19, ""bias"": 0.0}"
37.7,induction_landed,sack,"{""carrier"": 5, ""offset_m"": -0.0807}"
37.7,routing_cmd,sack,"{""zone"": ""D"", ""carrier"": 5}"
40.0667,tilt_cmd,sack,"{""carrier"": 5, ""station"": ""D"", ""target_deg"": 32.75}"
40.4833,tilt_full,sack,"{""carrier"": 5, ""tilt_ms"": 416.7}"
40.95,discharge_confirmed,sack,"{""carrier"": 5, ""station"": ""D"", ""latency_ms"": 733.3}"
40.9667,item_delivered,sack,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.601, 2.48, 0.336]}"
42.0333,item_detected,lunchbox,
42.5167,item_classified,lunchbox,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [193.2, 138.8, 61.6], ""reason"": ""fits, no circle evidence: circ=0.68 sect=0.00 dome=0.15 flank=30.3mm elong=1.4 h/w=0.44"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
42.8333,escapement_release,lunchbox,"{""carrier"": 0, ""zone"": ""B"", ""t_land_est"": 43.705, ""len_m"": 0.193, ""bias"": 0.0}"
43.3167,item_spawned,plate,"{""zone_true"": ""D""}"
43.6667,induction_landed,lunchbox,"{""carrier"": 0, ""offset_m"": -0.0566}"
43.6667,routing_cmd,lunchbox,"{""zone"": ""B"", ""carrier"": 0}"
45.3667,tilt_cmd,lunchbox,"{""carrier"": 0, ""station"": ""B"", ""target_deg"": -33.26}"
45.7833,tilt_full,lunchbox,"{""carrier"": 0, ""tilt_ms"": 416.7}"
46.35,discharge_confirmed,lunchbox,"{""carrier"": 0, ""station"": ""B"", ""latency_ms"": 833.3}"
48.6667,item_detected,plate,
48.75,item_delivered,lunchbox,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.243, 5.711, 0.731]}"
49.15,item_classified,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [200.7, 200.0, 26.6], ""reason"": ""circle evidence: circ=0.95 sect=0.00 dome=0.49 flank=25.0mm elong=1.0 h/w=0.13"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
50.0,escapement_release,plate,"{""carrier"": 3, ""zone"": ""D"", ""t_land_est"": 50.905, ""len_m"": 0.201, ""bias"": 0.0}"
50.1,item_spawned,pouf,"{""zone_true"": ""C""}"
50.85,induction_landed,plate,"{""carrier"": 3, ""offset_m"": -0.055}"
50.85,routing_cmd,plate,"{""zone"": ""D"", ""carrier"": 3}"
53.7167,tilt_cmd,plate,"{""carrier"": 3, ""station"": ""D"", ""target_deg"": 37.21}"
54.15,tilt_full,plate,"{""carrier"": 3, ""tilt_ms"": 433.3}"
54.6,item_delivered,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.79, 2.488, 0.25]}"
55.4333,item_detected,pouf,
55.9167,item_classified,pouf,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 3, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [445.5, 412.4, 264.0], ""reason"": ""oversize (guard band 6 mm)"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
55.9667,escapement_release,pouf,"{""carrier"": 7, ""zone"": ""C"", ""t_land_est"": 56.905, ""len_m"": 0.446, ""bias"": -0.05}"
56.65,item_spawned,box_s,"{""zone_true"": ""B""}"
57.0,induction_landed,pouf,"{""carrier"": 7, ""offset_m"": -0.0506}"
57.0,routing_cmd,pouf,"{""zone"": ""C"", ""carrier"": 7}"
57.15,tilt_cmd,pouf,"{""carrier"": 7, ""station"": ""C"", ""target_deg"": 38.05}"
57.6,tilt_full,pouf,"{""carrier"": 7, ""tilt_ms"": 450.0}"
57.9333,item_delivered,pouf,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.554, 2.488, 0.413]}"
62.0,item_detected,box_s,
62.4833,item_classified,box_s,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 3, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [294.0, 203.9, 199.9], ""reason"": ""fits, no circle evidence: circ=0.69 sect=0.00 dome=0.01 flank=50.0mm elong=1.4 h/w=0.98"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
63.15,escapement_release,box_s,"{""carrier"": 1, ""zone"": ""B"", ""t_land_est"": 64.105, ""len_m"": 0.294, ""bias"": 0.0}"
63.3667,item_spawned,pen,"{""zone_true"": ""C""}"
64.05,induction_landed,box_s,"{""carrier"": 1, ""offset_m"": -0.0488}"
64.05,routing_cmd,box_s,"{""zone"": ""B"", ""carrier"": 1}"
66.2167,tilt_cmd,box_s,"{""carrier"": 1, ""station"": ""B"", ""target_deg"": -37.26}"
66.65,tilt_full,box_s,"{""carrier"": 1, ""tilt_ms"": 433.3}"
67.05,discharge_confirmed,box_s,"{""carrier"": 1, ""station"": ""B"", ""latency_ms"": 666.7}"
68.7167,item_detected,pen,
69.2,item_classified,pen,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [146.2, 13.5, 8.7], ""reason"": ""undersize: dim 8.7 mm below certification floor 10.8 mm [macro head: 4 reads, floor 10.8 mm]"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
69.2,escapement_release,pen,"{""carrier"": 5, ""zone"": ""C"", ""t_land_est"": 70.105, ""len_m"": 0.146, ""bias"": 0.0}"
69.5333,item_delivered,box_s,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.414, 5.711, 0.8]}"
69.9833,induction_landed,pen,"{""carrier"": 5, ""offset_m"": -0.029}"
69.9833,routing_cmd,pen,"{""zone"": ""C"", ""carrier"": 5}"
70.15,tilt_cmd,pen,"{""carrier"": 5, ""station"": ""C"", ""target_deg"": 32.83}"
70.7333,tilt_full,pen,"{""carrier"": 5, ""tilt_ms"": 583.3}"
71.25,item_spawned,cylinder,"{""zone_true"": ""D""}"
71.2667,item_delivered,pen,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.572, 2.487, 0.238]}"
76.6,item_detected,cylinder,
77.0833,item_classified,cylinder,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 3, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [385.2, 43.0, 37.5], ""reason"": ""ambiguous prism section on elongated item (safe side): circ=0.12 sect=0.66 dome=0.06 flank=7.7mm elong=10.2 h/w=1.15"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
77.65,escapement_release,cylinder,"{""carrier"": 7, ""zone"": ""D"", ""t_land_est"": 78.505, ""len_m"": 0.385, ""bias"": -0.05}"
78.4333,induction_landed,cylinder,"{""carrier"": 7, ""offset_m"": -0.0463}"
78.4333,routing_cmd,cylinder,"{""zone"": ""D"", ""carrier"": 7}"
81.1667,tilt_cmd,cylinder,"{""carrier"": 7, ""station"": ""D"", ""target_deg"": 38.2}"
81.6167,tilt_full,cylinder,"{""carrier"": 7, ""tilt_ms"": 450.0}"
82.0333,discharge_confirmed,cylinder,"{""carrier"": 7, ""station"": ""D"", ""latency_ms"": 700.0}"
82.05,item_delivered,cylinder,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.722, 2.492, 0.267]}"
