t,event,slug,data
53.6333,table_entry,sack,"{""command_margin_s"": 0.1}"
56.8167,item_delivered,sack,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.245, 1.963, 0.503]}"
58.8833,item_spawned,cylinder,"{""zone_true"": ""D""}"
60.7,item_detected,cylinder,
60.9,item_classified,cylinder,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 2, ""sensor_miss"": false, ""dims_mm"": [407.0, 43.0, 36.8], ""reason"": ""circle evidence: circ=0.11 sect=0.53 dome=0.08 flank=6.4mm elong=11.0 h/w=1.16"", ""latency_ms"": 200.0, ""mode"": ""rtx_depth_3head""}"
60.9333,routing_cmd,cylinder,"{""zone"": ""D""}"
61.0,table_entry,cylinder,"{""command_margin_s"": 0.1}"
64.6167,item_delivered,cylinder,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.072, 1.972, 0.425]}"
65.7833,item_spawned,box_s,"{""zone_true"": ""B""}"
67.6,item_detected,box_s,
67.8,item_classified,box_s,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 2, ""sensor_miss"": false, ""dims_mm"": [291.3, 200.0, 195.2], ""reason"": ""fits, no circle evidence: circ=0.61 sect=0.00 dome=0.00 flank=44.3mm elong=1.5 h/w=1.02"", ""latency_ms"": 200.0, ""mode"": ""rtx_depth_3head""}"
67.8333,routing_cmd,box_s,"{""zone"": ""B""}"
67.9,table_entry,box_s,"{""command_margin_s"": 0.1}"
72.25,item_spawned,plate,"{""zone_true"": ""D""}"
74.0667,item_detected,plate,
74.2667,item_classified,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 2, ""sensor_miss"": false, ""dims_mm"": [200.5, 200.1, 26.3], ""reason"": ""circle evidence: circ=0.96 sect=0.00 dome=0.47 flank=18.0mm elong=1.0 h/w=0.13"", ""latency_ms"": 200.0, ""mode"": ""rtx_depth_3head""}"
74.3,routing_cmd,plate,"{""zone"": ""D""}"
74.3833,table_entry,plate,"{""command_margin_s"": 0.117}"
74.8833,item_delivered,box_s,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.263, 5.713, 0.8]}"
78.35,item_delivered,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.026, 1.969, 0.413]}"
