t,event,slug,data
95.6833,tilt_cmd,bl_box_b,"{""carrier"": 2, ""station"": ""C"", ""target_deg"": 38.35}"
96.1333,tilt_full,bl_box_b,"{""carrier"": 2, ""tilt_ms"": 450.0}"
96.4667,discharge_confirmed,bl_box_b,"{""carrier"": 2, ""station"": ""C"", ""latency_ms"": 616.7}"
99.4833,item_detected,edge_rod9,
99.9667,item_classified,edge_rod9,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [119.8, 9.4, 9.0], ""reason"": ""undersize: dim 9.0 mm below certification floor 10.8 mm [macro head: 4 reads, floor 10.8 mm]"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
100.35,escapement_release,edge_rod9,"{""carrier"": 6, ""zone"": ""C"", ""t_land_est"": 101.305, ""len_m"": 0.12, ""bias"": 0.0}"
101.0833,induction_landed,edge_rod9,"{""carrier"": 6, ""offset_m"": 0.0214}"
101.0833,routing_cmd,edge_rod9,"{""zone"": ""C"", ""carrier"": 6}"
101.1167,item_spawned,box_l,"{""zone_true"": ""C""}"
101.25,tilt_cmd,edge_rod9,"{""carrier"": 6, ""station"": ""C"", ""target_deg"": 28.13}"
101.9333,tilt_full,edge_rod9,"{""carrier"": 6, ""tilt_ms"": 683.3}"
102.8,discharge_confirmed,edge_rod9,"{""carrier"": 6, ""station"": ""C"", ""latency_ms"": 1383.3}"
106.4667,item_detected,box_l,
106.95,item_classified,box_l,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 3, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [392.0, 391.5, 300.7], ""reason"": ""oversize (guard band 6 mm)"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
107.2167,item_spawned,sack,"{""zone_true"": ""D""}"
107.6,escapement_release,box_l,"{""carrier"": 0, ""zone"": ""C"", ""t_land_est"": 108.505, ""len_m"": 0.392, ""bias"": -0.05}"
108.7,induction_landed,box_l,"{""carrier"": 0, ""offset_m"": -0.0084}"
108.7,routing_cmd,box_l,"{""zone"": ""C"", ""carrier"": 0}"
108.8667,tilt_cmd,box_l,"{""carrier"": 0, ""station"": ""C"", ""target_deg"": 37.77}"
109.3167,tilt_full,box_l,"{""carrier"": 0, ""tilt_ms"": 450.0}"
111.3,discharge_confirmed,box_l,"{""carrier"": 0, ""station"": ""C"", ""latency_ms"": 2266.7}"
112.2167,item_delivered,box_l,"{""zone"": ""FLOOR"", ""zone_true"": ""C"", ""ok"": false, ""pos"": [8.103, 2.309, 0.218]}"
112.6167,item_detected,sack,
113.1,item_classified,sack,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [190.6, 168.6, 162.7], ""reason"": ""circle evidence: circ=0.88 sect=0.00 dome=0.89 flank=64.6mm elong=1.0 h/w=1.17"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
113.5333,item_spawned,edge_cube10,"{""zone_true"": ""C""}"
113.6167,escapement_release,sack,"{""carrier"": 4, ""zone"": ""D"", ""t_land_est"": 114.505, ""len_m"": 0.191, ""bias"": 0.0}"
114.3667,induction_landed,sack,"{""carrier"": 4, ""offset_m"": -0.0147}"
114.3667,routing_cmd,sack,"{""zone"": ""D"", ""carrier"": 4}"
115.55,jam_detected,bl_box_b,"{""zone"": ""C"", ""pos"": [7.577, 2.497, 0.434]}"
