t,event,slug,data
40.5167,tilt_cmd,bl_rod_b,"{""carrier"": 5, ""station"": ""D"", ""target_deg"": 38.38}"
40.9667,tilt_full,bl_rod_b,"{""carrier"": 5, ""tilt_ms"": 450.0}"
41.4,item_delivered,bl_rod_b,"{""zone"": ""D"", ""zone_true"": ""B"", ""ok"": false, ""pos"": [8.848, 2.49, 0.242]}"
43.05,item_detected,pen,
43.5333,item_classified,pen,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [146.2, 13.5, 8.7], ""reason"": ""undersize: dim 8.7 mm below certification floor 10.8 mm [macro head: 5 reads, floor 10.8 mm]"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
43.95,escapement_release,pen,"{""carrier"": 8, ""zone"": ""C"", ""t_land_est"": 44.905, ""len_m"": 0.146, ""bias"": 0.0}"
44.7167,induction_landed,pen,"{""carrier"": 8, ""offset_m"": 0.0083}"
44.7167,routing_cmd,pen,"{""zone"": ""C"", ""carrier"": 8}"
44.8667,tilt_cmd,pen,"{""carrier"": 8, ""station"": ""C"", ""target_deg"": 28.51}"
45.5333,tilt_full,pen,"{""carrier"": 8, ""tilt_ms"": 666.7}"
46.15,discharge_confirmed,pen,"{""carrier"": 8, ""station"": ""C"", ""latency_ms"": 1133.3}"
46.1667,item_delivered,pen,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.615, 2.491, 0.242]}"
